"Station Name","POINT ATKINSON"
"Province","BRITISH COLUMBIA"
"Latitude","49.33"
"Longitude","-123.26"
"Elevation","14.00"
"Climate Identifier","1106200"
"WMO Identifier","71037"
"TC Identifier","WSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"M","Missing"
"E","Estimated"
"NA","Not Available"
"**","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2006-11-10 19:00","2006","11","10","19:00"," ","9.1","","","M","","M","9","","20","","","","","M","","","","","NA"
"2006-11-10 20:00","2006","11","10","20:00"," ","8.7","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-10 21:00","2006","11","10","21:00"," ","8.8","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-10 22:00","2006","11","10","22:00"," ","9.3","","","M","","M","10","","7","","","","","M","","","","","NA"
"2006-11-10 23:00","2006","11","10","23:00"," ","9.2","","","M","","M","9","","11","","","","","M","","","","","NA"
"2006-11-11 00:00","2006","11","11","00:00"," ","9.0","","","M","","M","8","","7","","","","","M","","","","","NA"
"2006-11-11 01:00","2006","11","11","01:00"," ","8.9","","","M","","M","6","","4","","","","","M","","","","","NA"
"2006-11-11 02:00","2006","11","11","02:00"," ","9.2","","","M","","M","9","","6","","","","","M","","","","","NA"
"2006-11-11 03:00","2006","11","11","03:00"," ","8.6","","","M","","M","8","","9","","","","","M","","","","","NA"
"2006-11-11 04:00","2006","11","11","04:00"," ","8.1","","","M","","M","8","","7","","","","","M","","","","","NA"
"2006-11-11 05:00","2006","11","11","05:00"," ","8.0","","","M","","M","10","","19","","","","","M","","","","","NA"
"2006-11-11 06:00","2006","11","11","06:00"," ","8.5","","","M","","M","10","","20","","","","","M","","","","","NA"
"2006-11-11 07:00","2006","11","11","07:00"," ","8.6","","","M","","M","10","","17","","","","","M","","","","","NA"
"2006-11-11 08:00","2006","11","11","08:00"," ","8.8","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-11 09:00","2006","11","11","09:00"," ","8.9","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-11 10:00","2006","11","11","10:00"," ","9.1","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-11 11:00","2006","11","11","11:00"," ","10.0","","","M","","M","9","","13","","","","","M","","","","","NA"
"2006-11-11 12:00","2006","11","11","12:00"," ","9.9","","","M","","M","9","","13","","","","","M","","","","","NA"
"2006-11-11 13:00","2006","11","11","13:00"," ","10.1","","","M","","M","9","","9","","","","","M","","","","","NA"
"2006-11-11 14:00","2006","11","11","14:00"," ","9.8","","","M","","M","8","","9","","","","","M","","","","","NA"
"2006-11-11 15:00","2006","11","11","15:00"," ","9.7","","","M","","M","12","","9","","","","","M","","","","","NA"
"2006-11-11 16:00","2006","11","11","16:00"," ","8.6","","","M","","M","9","","7","","","","","M","","","","","NA"
"2006-11-11 17:00","2006","11","11","17:00"," ","8.9","","","M","","M","9","","11","","","","","M","","","","","NA"
"2006-11-11 18:00","2006","11","11","18:00"," ","9.0","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-11 19:00","2006","11","11","19:00"," ","8.8","","","M","","M","10","","22","","","","","M","","","","","NA"
"2006-11-11 20:00","2006","11","11","20:00"," ","8.7","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-11 21:00","2006","11","11","21:00"," ","8.6","","","M","","M","8","","17","","","","","M","","","","","NA"
"2006-11-11 22:00","2006","11","11","22:00"," ","8.1","","","M","","M","7","","7","","","","","M","","","","","NA"
"2006-11-11 23:00","2006","11","11","23:00"," ","8.9","","","M","","M","10","","15","","","","","M","","","","","NA"
"2006-11-12 00:00","2006","11","12","00:00"," ","8.7","","","M","","M","8","","17","","","","","M","","","","","NA"
"2006-11-12 01:00","2006","11","12","01:00"," ","9.1","","","M","","M","11","","19","","","","","M","","","","","NA"
"2006-11-12 02:00","2006","11","12","02:00"," ","9.0","","","M","","M","9","","20","","","","","M","","","","","NA"
"2006-11-12 03:00","2006","11","12","03:00"," ","9.2","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-12 04:00","2006","11","12","04:00"," ","9.5","","","M","","M","9","","20","","","","","M","","","","","NA"
"2006-11-12 05:00","2006","11","12","05:00"," ","9.5","","","M","","M","11","","19","","","","","M","","","","","NA"
"2006-11-12 06:00","2006","11","12","06:00"," ","9.3","","","M","","M","9","","15","","","","","M","","","","","NA"
"2006-11-12 07:00","2006","11","12","07:00"," ","9.4","","","M","","M","10","","15","","","","","M","","","","","NA"
"2006-11-12 08:00","2006","11","12","08:00"," ","9.3","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-12 09:00","2006","11","12","09:00"," ","9.4","","","M","","M","12","","17","","","","","M","","","","","NA"
"2006-11-12 10:00","2006","11","12","10:00"," ","9.1","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-12 11:00","2006","11","12","11:00"," ","9.4","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-12 12:00","2006","11","12","12:00"," ","9.7","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-12 13:00","2006","11","12","13:00"," ","10.0","","","M","","M","10","","28","","","","","M","","","","","NA"
"2006-11-12 14:00","2006","11","12","14:00"," ","10.0","","","M","","M","10","","30","","","","","M","","","","","NA"
"2006-11-12 15:00","2006","11","12","15:00"," ","10.3","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-12 16:00","2006","11","12","16:00"," ","10.0","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-12 17:00","2006","11","12","17:00"," ","9.9","","","M","","M","10","","28","","","","","M","","","","","NA"
"2006-11-12 18:00","2006","11","12","18:00"," ","9.8","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-12 19:00","2006","11","12","19:00"," ","9.5","","","M","","M","9","","44","","","","","M","","","","","NA"
"2006-11-12 20:00","2006","11","12","20:00"," ","9.1","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-12 21:00","2006","11","12","21:00"," ","8.5","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-12 22:00","2006","11","12","22:00"," ","7.2","","","M","","M","31","","2","","","","","M","","","","","NA"
"2006-11-12 23:00","2006","11","12","23:00"," ","6.4","","","M","","M","31","","7","","","","","M","","","","","NA"
"2006-11-13 00:00","2006","11","13","00:00"," ","6.5","","","M","","M","30","","7","","","","","M","","","","","NA"
"2006-11-13 01:00","2006","11","13","01:00"," ","6.4","","","M","","M","30","","6","","","","","M","","","","","NA"
"2006-11-13 02:00","2006","11","13","02:00"," ","7.2","","","M","","M","30","","11","","","","","M","","","","","NA"
"2006-11-13 03:00","2006","11","13","03:00"," ","7.2","","","M","","M","35","","4","","","","","M","","","","","NA"
"2006-11-13 04:00","2006","11","13","04:00"," ","7.4","","","M","","M","31","","2","","","","","M","","","","","NA"
"2006-11-13 05:00","2006","11","13","05:00"," ","7.6","","","M","","M","32","","2","","","","","M","","","","","NA"
"2006-11-13 06:00","2006","11","13","06:00"," ","8.1","","","M","","M","32","","6","","","","","M","","","","","NA"
"2006-11-13 07:00","2006","11","13","07:00"," ","8.7","","","M","","M","26","","7","","","","","M","","","","","NA"
"2006-11-13 08:00","2006","11","13","08:00"," ","7.5","","","M","","M","7","","6","","","","","M","","","","","NA"
"2006-11-13 09:00","2006","11","13","09:00"," ","7.9","","","M","","M","8","","11","","","","","M","","","","","NA"
"2006-11-13 10:00","2006","11","13","10:00"," ","8.8","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-13 11:00","2006","11","13","11:00"," ","9.5","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-13 12:00","2006","11","13","12:00"," ","9.1","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-13 13:00","2006","11","13","13:00"," ","8.9","","","M","","M","15","","20","","","","","M","","","","","NA"
"2006-11-13 14:00","2006","11","13","14:00"," ","9.2","","","M","","M","13","","17","","","","","M","","","","","NA"
"2006-11-13 15:00","2006","11","13","15:00"," ","8.9","","","M","","M","13","","19","","","","","M","","","","","NA"
"2006-11-13 16:00","2006","11","13","16:00"," ","8.9","","","M","","M","10","","13","","","","","M","","","","","NA"
"2006-11-13 17:00","2006","11","13","17:00"," ","8.7","","","M","","M","9","","7","","","","","M","","","","","NA"
"2006-11-13 18:00","2006","11","13","18:00"," ","8.4","","","M","","M","2","","2","","","","","M","","","","","NA"
"2006-11-13 19:00","2006","11","13","19:00"," ","8.3","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-13 20:00","2006","11","13","20:00"," ","7.6","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-13 21:00","2006","11","13","21:00"," ","7.3","","","M","","M","31","","2","","","","","M","","","","","NA"
"2006-11-13 22:00","2006","11","13","22:00"," ","7.4","","","M","","M","31","","6","","","","","M","","","","","NA"
"2006-11-13 23:00","2006","11","13","23:00"," ","7.1","","","M","","M","29","","2","","","","","M","","","","","NA"
"2006-11-14 00:00","2006","11","14","00:00"," ","6.8","","","M","","M","31","","4","","","","","M","","","","","NA"
"2006-11-14 01:00","2006","11","14","01:00"," ","6.4","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-14 02:00","2006","11","14","02:00"," ","6.5","","","M","","M","7","","2","","","","","M","","","","","NA"
"2006-11-14 03:00","2006","11","14","03:00"," ","6.7","","","M","","M","8","","4","","","","","M","","","","","NA"
"2006-11-14 04:00","2006","11","14","04:00"," ","6.4","","","M","","M","8","","6","","","","","M","","","","","NA"
"2006-11-14 05:00","2006","11","14","05:00"," ","6.5","","","M","","M","10","","19","","","","","M","","","","","NA"
"2006-11-14 06:00","2006","11","14","06:00"," ","7.3","","","M","","M","9","","20","","","","","M","","","","","NA"
"2006-11-14 07:00","2006","11","14","07:00"," ","7.7","","","M","","M","8","","9","","","","","M","","","","","NA"
"2006-11-14 08:00","2006","11","14","08:00"," ","7.5","","","M","","M","10","","26","","","","","M","","","","","NA"
"2006-11-14 09:00","2006","11","14","09:00"," ","8.4","","","M","","M","10","","28","","","","","M","","","","","NA"
"2006-11-14 10:00","2006","11","14","10:00"," ","8.1","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-14 11:00","2006","11","14","11:00"," ","8.4","","","M","","M","10","","30","","","","","M","","","","","NA"
"2006-11-14 12:00","2006","11","14","12:00"," ","8.5","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-14 13:00","2006","11","14","13:00"," ","9.0","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-14 14:00","2006","11","14","14:00"," ","9.4","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-14 15:00","2006","11","14","15:00"," ","9.5","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-14 16:00","2006","11","14","16:00"," ","9.8","","","M","","M","9","","37","","","","","M","","","","","NA"
"2006-11-14 17:00","2006","11","14","17:00"," ","9.9","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-14 18:00","2006","11","14","18:00"," ","9.9","","","M","","M","9","","37","","","","","M","","","","","NA"
"2006-11-14 19:00","2006","11","14","19:00"," ","9.9","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-14 20:00","2006","11","14","20:00"," ","10.0","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-14 21:00","2006","11","14","21:00"," ","10.1","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-14 22:00","2006","11","14","22:00"," ","10.5","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-14 23:00","2006","11","14","23:00"," ","10.5","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-15 00:00","2006","11","15","00:00"," ","10.1","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-15 01:00","2006","11","15","01:00"," ","9.4","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-15 02:00","2006","11","15","02:00"," ","9.5","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-15 03:00","2006","11","15","03:00"," ","9.9","","","M","","M","9","","54","","","","","M","","","","","NA"
"2006-11-15 04:00","2006","11","15","04:00"," ","8.4","","","M","","M","9","","63","","","","","M","","","","","NA"
"2006-11-15 05:00","2006","11","15","05:00"," ","8.7","","","M","","M","9","","54","","","","","M","","","","","NA"
"2006-11-15 06:00","2006","11","15","06:00"," ","7.7","","","M","","M","9","","61","","","","","M","","","","","NA"
"2006-11-15 07:00","2006","11","15","07:00"," ","7.7","","","M","","M","9","","65","","","","","M","","","","","NA"
"2006-11-15 08:00","2006","11","15","08:00"," ","8.5","","","M","","M","9","","67","","","","","M","","","","","NA"
"2006-11-15 09:00","2006","11","15","09:00"," ","8.9","","","M","","M","9","","72","","","","","M","","","","","NA"
"2006-11-15 10:00","2006","11","15","10:00"," ","9.6","","","M","","M","9","","72","","","","","M","","","","","NA"
"2006-11-15 11:00","2006","11","15","11:00"," ","10.1","","","M","","M","9","","69","","","","","M","","","","","NA"
"2006-11-15 12:00","2006","11","15","12:00"," ","10.6","","","M","","M","9","","69","","","","","M","","","","","NA"
"2006-11-15 13:00","2006","11","15","13:00"," ","11.5","","","M","","M","10","","59","","","","","M","","","","","NA"
"2006-11-15 14:00","2006","11","15","14:00"," ","11.7","","","M","","M","9","","57","","","","","M","","","","","NA"
"2006-11-15 15:00","2006","11","15","15:00"," ","11.7","","","M","","M","10","","50","","","","","M","","","","","NA"
"2006-11-15 16:00","2006","11","15","16:00"," ","11.6","","","M","","M","10","","46","","","","","M","","","","","NA"
"2006-11-15 17:00","2006","11","15","17:00"," ","11.8","","","M","","M","10","","39","","","","","M","","","","","NA"
"2006-11-15 18:00","2006","11","15","18:00"," ","12.3","","","M","","M","14","","26","","","","","M","","","","","NA"
"2006-11-15 19:00","2006","11","15","19:00"," ","11.6","","","M","","M","29","","52","","","","","M","","","","","NA"
"2006-11-15 20:00","2006","11","15","20:00"," ","10.2","","","M","","M","30","","37","","","","","M","","","","","NA"
"2006-11-15 21:00","2006","11","15","21:00"," ","10.4","","","M","","M","28","","33","","","","","M","","","","","NA"
"2006-11-15 22:00","2006","11","15","22:00"," ","9.3","","","M","","M","28","","33","","","","","M","","","","","NA"
"2006-11-15 23:00","2006","11","15","23:00"," ","9.1","","","M","","M","27","","32","","","","","M","","","","","NA"
"2006-11-16 00:00","2006","11","16","00:00"," ","9.2","","","M","","M","28","","32","","","","","M","","","","","NA"
"2006-11-16 01:00","2006","11","16","01:00"," ","9.0","","","M","","M","29","","26","","","","","M","","","","","NA"
"2006-11-16 02:00","2006","11","16","02:00"," ","8.5","","","M","","M","28","","11","","","","","M","","","","","NA"
"2006-11-16 03:00","2006","11","16","03:00"," ","7.8","","","M","","M","35","","2","","","","","M","","","","","NA"
"2006-11-16 04:00","2006","11","16","04:00"," ","6.0","","","M","","M","8","","6","","","","","M","","","","","NA"
"2006-11-16 05:00","2006","11","16","05:00"," ","5.9","","","M","","M","8","","11","","","","","M","","","","","NA"
"2006-11-16 06:00","2006","11","16","06:00"," ","6.2","","","M","","M","8","","11","","","","","M","","","","","NA"
"2006-11-16 07:00","2006","11","16","07:00"," ","7.7","","","M","","M","10","","20","","","","","M","","","","","NA"
"2006-11-16 08:00","2006","11","16","08:00"," ","7.2","","","M","","M","12","","24","","","","","M","","","","","NA"
"2006-11-16 09:00","2006","11","16","09:00"," ","7.6","","","M","","M","9","","28","","","","","M","","","","","NA"
"2006-11-16 10:00","2006","11","16","10:00"," ","8.1","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-16 11:00","2006","11","16","11:00"," ","8.5","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-16 12:00","2006","11","16","12:00"," ","9.0","","","M","","M","9","","43","","","","","M","","","","","NA"
"2006-11-16 13:00","2006","11","16","13:00"," ","9.1","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-16 14:00","2006","11","16","14:00"," ","9.5","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-16 15:00","2006","11","16","15:00"," ","9.8","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-16 16:00","2006","11","16","16:00"," ","10.2","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-16 17:00","2006","11","16","17:00"," ","10.5","","","M","","M","9","","37","","","","","M","","","","","NA"
"2006-11-16 18:00","2006","11","16","18:00"," ","10.4","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-16 19:00","2006","11","16","19:00"," ","10.5","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-16 20:00","2006","11","16","20:00"," ","9.2","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-16 21:00","2006","11","16","21:00"," ","10.3","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-16 22:00","2006","11","16","22:00"," ","9.4","","","M","","M","8","","30","","","","","M","","","","","NA"
"2006-11-16 23:00","2006","11","16","23:00"," ","10.2","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-17 00:00","2006","11","17","00:00"," ","10.4","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-17 01:00","2006","11","17","01:00"," ","10.1","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-17 02:00","2006","11","17","02:00"," ","10.5","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-17 03:00","2006","11","17","03:00"," ","10.5","","","M","","M","8","","39","","","","","M","","","","","NA"
"2006-11-17 04:00","2006","11","17","04:00"," ","10.2","","","M","","M","8","","37","","","","","M","","","","","NA"
"2006-11-17 05:00","2006","11","17","05:00"," ","9.5","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-17 06:00","2006","11","17","06:00"," ","9.3","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-17 07:00","2006","11","17","07:00"," ","9.3","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-17 08:00","2006","11","17","08:00"," ","9.3","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-17 09:00","2006","11","17","09:00"," ","9.3","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-17 10:00","2006","11","17","10:00"," ","9.3","","","M","","M","9","","37","","","","","M","","","","","NA"
"2006-11-17 11:00","2006","11","17","11:00"," ","9.6","","","M","","M","9","","35","","","","","M","","","","","NA"
"2006-11-17 12:00","2006","11","17","12:00"," ","9.1","","","M","","M","8","","22","","","","","M","","","","","NA"
"2006-11-17 13:00","2006","11","17","13:00"," ","9.0","","","M","","M","8","","20","","","","","M","","","","","NA"
"2006-11-17 14:00","2006","11","17","14:00"," ","9.1","","","M","","M","8","","30","","","","","M","","","","","NA"
"2006-11-17 15:00","2006","11","17","15:00"," ","9.3","","","M","","M","8","","26","","","","","M","","","","","NA"
"2006-11-17 16:00","2006","11","17","16:00"," ","10.3","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-17 17:00","2006","11","17","17:00"," ","9.0","","","M","","M","27","","6","","","","","M","","","","","NA"
"2006-11-17 18:00","2006","11","17","18:00"," ","8.2","","","M","","M","30","","4","","","","","M","","","","","NA"
"2006-11-17 19:00","2006","11","17","19:00"," ","10.3","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-17 20:00","2006","11","17","20:00"," ","10.0","","","M","","M","9","","13","","","","","M","","","","","NA"
"2006-11-17 21:00","2006","11","17","21:00"," ","10.6","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-17 22:00","2006","11","17","22:00"," ","10.5","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-17 23:00","2006","11","17","23:00"," ","10.2","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-18 00:00","2006","11","18","00:00"," ","9.9","","","M","","M","9","","28","","","","","M","","","","","NA"
"2006-11-18 01:00","2006","11","18","01:00"," ","10.5","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-18 02:00","2006","11","18","02:00"," ","10.8","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-18 03:00","2006","11","18","03:00"," ","10.6","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-18 04:00","2006","11","18","04:00"," ","10.4","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-18 05:00","2006","11","18","05:00"," ","10.5","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-18 06:00","2006","11","18","06:00"," ","10.6","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-18 07:00","2006","11","18","07:00"," ","10.9","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-18 08:00","2006","11","18","08:00"," ","11.1","","","M","","M","8","","22","","","","","M","","","","","NA"
"2006-11-18 09:00","2006","11","18","09:00"," ","11.5","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-18 10:00","2006","11","18","10:00"," ","11.5","","","M","","M","9","","20","","","","","M","","","","","NA"
"2006-11-18 11:00","2006","11","18","11:00"," ","12.4","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-18 12:00","2006","11","18","12:00"," ","12.8","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-18 13:00","2006","11","18","13:00"," ","13.6","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-18 14:00","2006","11","18","14:00"," ","13.6","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-18 15:00","2006","11","18","15:00"," ","13.2","","","M","","M","34","","4","","","","","M","","","","","NA"
"2006-11-18 16:00","2006","11","18","16:00"," ","12.1","","","M","","M","8","","6","","","","","M","","","","","NA"
"2006-11-18 17:00","2006","11","18","17:00"," ","11.3","","","M","","M","19","","2","","","","","M","","","","","NA"
"2006-11-18 18:00","2006","11","18","18:00"," ","11.0","","","M","","M","10","","4","","","","","M","","","","","NA"
"2006-11-18 19:00","2006","11","18","19:00"," ","10.6","","","M","","M","12","","4","","","","","M","","","","","NA"
"2006-11-18 20:00","2006","11","18","20:00"," ","10.3","","","M","","M","30","","2","","","","","M","","","","","NA"
"2006-11-18 21:00","2006","11","18","21:00"," ","10.7","","","M","","M","9","","7","","","","","M","","","","","NA"
"2006-11-18 22:00","2006","11","18","22:00"," ","11.0","","","M","","M","23","","6","","","","","M","","","","","NA"
"2006-11-18 23:00","2006","11","18","23:00"," ","11.6","","","M","","M","30","","7","","","","","M","","","","","NA"
"2006-11-19 00:00","2006","11","19","00:00"," ","11.4","","","M","","M","11","","4","","","","","M","","","","","NA"
"2006-11-19 01:00","2006","11","19","01:00"," ","10.9","","","M","","M","31","","2","","","","","M","","","","","NA"
"2006-11-19 02:00","2006","11","19","02:00"," ","11.2","","","M","","M","9","","11","","","","","M","","","","","NA"
"2006-11-19 03:00","2006","11","19","03:00"," ","12.4","","","M","","M","10","","20","","","","","M","","","","","NA"
"2006-11-19 04:00","2006","11","19","04:00"," ","11.7","","","M","","M","11","","30","","","","","M","","","","","NA"
"2006-11-19 05:00","2006","11","19","05:00"," ","14.6","","","M","","M","10","","37","","","","","M","","","","","NA"
"2006-11-19 06:00","2006","11","19","06:00"," ","16.2","","","M","","M","9","","46","","","","","M","","","","","NA"
"2006-11-19 07:00","2006","11","19","07:00"," ","15.8","","","M","","M","9","","56","","","","","M","","","","","NA"
"2006-11-19 08:00","2006","11","19","08:00"," ","13.9","","","M","","M","9","","59","","","","","M","","","","","NA"
"2006-11-19 09:00","2006","11","19","09:00"," ","13.1","","","M","","M","10","","56","","","","","M","","","","","NA"
"2006-11-19 10:00","2006","11","19","10:00"," ","13.0","","","M","","M","10","","52","","","","","M","","","","","NA"
"2006-11-19 11:00","2006","11","19","11:00"," ","12.8","","","M","","M","9","","44","","","","","M","","","","","NA"
"2006-11-19 12:00","2006","11","19","12:00"," ","13.0","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-19 13:00","2006","11","19","13:00"," ","13.0","","","M","","M","9","","20","","","","","M","","","","","NA"
"2006-11-19 14:00","2006","11","19","14:00"," ","13.8","","","M","","M","23","","11","","","","","M","","","","","NA"
"2006-11-19 15:00","2006","11","19","15:00"," ","14.0","","","M","","M","29","","17","","","","","M","","","","","NA"
"2006-11-19 16:00","2006","11","19","16:00"," ","12.4","","","M","","M","29","","30","","","","","M","","","","","NA"
"2006-11-19 17:00","2006","11","19","17:00"," ","12.3","","","M","","M","31","","9","","","","","M","","","","","NA"
"2006-11-19 18:00","2006","11","19","18:00"," ","11.7","","","M","","M","32","","2","","","","","M","","","","","NA"
"2006-11-19 19:00","2006","11","19","19:00"," ","10.9","","","M","","M","7","","4","","","","","M","","","","","NA"
"2006-11-19 20:00","2006","11","19","20:00"," ","9.1","","","M","","M","9","","11","","","","","M","","","","","NA"
"2006-11-19 21:00","2006","11","19","21:00"," ","9.7","","","M","","M","10","","22","","","","","M","","","","","NA"
"2006-11-19 22:00","2006","11","19","22:00"," ","10.2","","","M","","M","10","","22","","","","","M","","","","","NA"
"2006-11-19 23:00","2006","11","19","23:00"," ","10.0","","","M","","M","10","","28","","","","","M","","","","","NA"
"2006-11-20 00:00","2006","11","20","00:00"," ","11.0","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-20 01:00","2006","11","20","01:00"," ","10.3","","","M","","M","10","","33","","","","","M","","","","","NA"
"2006-11-20 02:00","2006","11","20","02:00"," ","10.1","","","M","","M","10","","26","","","","","M","","","","","NA"
"2006-11-20 03:00","2006","11","20","03:00"," ","9.4","","","M","","M","10","","17","","","","","M","","","","","NA"
"2006-11-20 04:00","2006","11","20","04:00"," ","9.9","","","M","","M","9","","11","","","","","M","","","","","NA"
"2006-11-20 05:00","2006","11","20","05:00"," ","10.1","","","M","","M","10","","15","","","","","M","","","","","NA"
"2006-11-20 06:00","2006","11","20","06:00"," ","9.8","","","M","","M","10","","15","","","","","M","","","","","NA"
"2006-11-20 07:00","2006","11","20","07:00"," ","9.5","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-20 08:00","2006","11","20","08:00"," ","10.1","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-20 09:00","2006","11","20","09:00"," ","10.1","","","M","","M","9","","33","","","","","M","","","","","NA"
"2006-11-20 10:00","2006","11","20","10:00"," ","10.1","","","M","","M","9","","37","","","","","M","","","","","NA"
"2006-11-20 11:00","2006","11","20","11:00"," ","10.1","","","M","","M","9","","41","","","","","M","","","","","NA"
"2006-11-20 12:00","2006","11","20","12:00"," ","10.7","","","M","","M","9","","46","","","","","M","","","","","NA"
"2006-11-20 13:00","2006","11","20","13:00"," ","11.0","","","M","","M","10","","41","","","","","M","","","","","NA"
"2006-11-20 14:00","2006","11","20","14:00"," ","10.9","","","M","","M","12","","37","","","","","M","","","","","NA"
"2006-11-20 15:00","2006","11","20","15:00"," ","11.0","","","M","","M","10","","28","","","","","M","","","","","NA"
"2006-11-20 16:00","2006","11","20","16:00"," ","10.8","","","M","","M","10","","26","","","","","M","","","","","NA"
"2006-11-20 17:00","2006","11","20","17:00"," ","10.5","","","M","","M","10","","22","","","","","M","","","","","NA"
"2006-11-20 18:00","2006","11","20","18:00"," ","10.5","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-20 19:00","2006","11","20","19:00"," ","10.5","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-20 20:00","2006","11","20","20:00"," ","10.2","","","M","","M","9","","30","","","","","M","","","","","NA"
